image,agriculture,clear,cloudy,primary,road,shifting,water,partly_cloudy,haze,habitation,slash_burn,cultivation,blooming,bare_ground,selective_logging,conventional_mine,artisinal_mine,blow_down
train_19238,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19239,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19240,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19241,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19242,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
train_19243,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19244,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19245,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19246,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
train_19247,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
train_19248,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19249,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19250,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19251,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19252,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19253,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19254,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19255,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19256,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19257,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19258,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19259,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19260,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19261,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19262,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19263,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19264,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
train_19265,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
train_19266,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19267,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19268,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19269,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19270,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
train_19271,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19272,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19273,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19274,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
train_19275,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19276,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19277,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19278,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19279,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19280,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19281,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19282,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19283,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_19284,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19286,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
train_19287,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19289,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19290,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19291,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_19292,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
train_19293,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19294,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19295,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19296,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19297,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19298,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19300,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19301,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19302,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19303,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19304,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19305,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
train_19306,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
train_19307,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19308,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19309,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
train_19310,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19311,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19312,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_19314,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
train_19315,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19316,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19317,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19318,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19319,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19320,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19321,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19322,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_19323,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19324,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19325,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_19326,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19327,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19328,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19329,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19330,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19331,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19332,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19334,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19335,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19336,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19337,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19338,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19339,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19340,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19341,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19342,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19343,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
train_19344,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19345,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19346,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19348,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19349,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19350,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19351,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19352,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
train_19353,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19354,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19355,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19356,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19357,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19358,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19359,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19360,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19361,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19362,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19364,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19365,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19366,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19367,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19368,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19369,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_19370,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
train_19371,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19372,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19373,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
train_19374,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
train_19375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19376,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19377,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19378,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19379,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19380,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19381,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
train_19382,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19383,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19384,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19385,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
train_19386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19387,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19388,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19389,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19390,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19391,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
train_19392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19393,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19394,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19395,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19397,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19398,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19399,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_19400,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_19401,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19402,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19403,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19404,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19405,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_19406,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19407,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_19408,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19409,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19410,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19412,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
train_19413,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19414,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19415,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
train_19416,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19417,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
train_19418,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19419,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
train_19420,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19421,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19422,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19423,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19424,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_19425,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19426,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19427,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19428,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19429,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19430,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19431,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19432,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19433,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19434,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19435,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19436,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19437,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19438,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
train_19439,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19440,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19441,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19443,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19444,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19445,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19446,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19447,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19448,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19449,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
train_19450,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19451,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19452,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19453,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19454,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19455,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19456,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19457,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19458,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19459,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19460,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19461,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19462,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19463,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19464,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19465,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19466,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19467,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19468,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19469,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19471,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19472,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19473,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19474,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19475,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19476,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19477,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19478,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19479,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19480,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19481,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19482,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
train_19483,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
train_19484,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
train_19485,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19486,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19487,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19488,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19489,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19490,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
train_19491,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
train_19492,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19493,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19494,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19495,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
train_19496,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19497,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19498,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
train_19499,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_19500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19501,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
train_19502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19503,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19505,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
train_19506,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_19507,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19508,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19509,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19510,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19511,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
train_19512,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_19513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19514,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
train_19515,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19516,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19517,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19518,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19519,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19520,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19521,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19522,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19523,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19524,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19525,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19526,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_19527,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19528,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19529,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19530,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19531,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19532,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19533,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19534,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
train_19535,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19536,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19537,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19538,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
train_19539,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19540,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19541,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19542,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19543,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19544,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_19545,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_19546,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19547,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19548,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19549,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19550,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_19551,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_19552,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19553,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_19554,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19555,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19556,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
train_19557,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
train_19558,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
train_19559,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19560,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
train_19561,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19562,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19563,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19564,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
train_19565,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19566,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19567,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19568,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
train_19569,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19570,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19571,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
train_19572,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19573,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19574,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19575,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
train_19576,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
